z,ds,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8
0.030554,-0.013747,0.031897,0.070416,0.244828,0.170012,0.245821,0.168877
0.031078,-0.018390,0.032341,0.070247,0.244643,0.169959,0.245811,0.168857
0.031714,-0.023089,0.032189,0.070225,0.244537,0.169837,0.245781,0.168847
0.032189,-0.027894,0.031836,0.070279,0.244470,0.169672,0.245751,0.168827
0.032573,-0.032589,0.031589,0.070308,0.244400,0.169528,0.245711,0.168796
0.032998,-0.037035,0.031518,0.070309,0.244327,0.169411,0.245711,0.168776
0.033300,-0.041046,0.031509,0.070280,0.244250,0.169322,0.245721,0.168776
0.033206,-0.043651,0.031520,0.070283,0.244211,0.169260,0.245741,0.168776
0.032640,-0.044027,0.031544,0.070280,0.244200,0.169248,0.245751,0.168766
0.031576,-0.043331,0.031467,0.070320,0.244229,0.169243,0.245751,0.168766
0.030310,-0.041828,0.031799,0.070282,0.244235,0.169296,0.245791,0.168766
0.028893,-0.038776,0.032500,0.070107,0.244194,0.169458,0.245801,0.168766
0.027653,-0.035244,0.032819,0.070055,0.244223,0.169576,0.245801,0.168736
0.026734,-0.031156,0.032563,0.070143,0.244336,0.169638,0.245781,0.168736
0.025798,-0.026691,0.032396,0.070221,0.244453,0.169720,0.245771,0.168746
0.024936,-0.021989,0.032667,0.070199,0.244530,0.169863,0.245771,0.168736
0.023921,-0.017064,0.032791,0.070182,0.244619,0.170012,0.245771,0.168746
0.022585,-0.012008,0.032680,0.070235,0.244752,0.170137,0.245771,0.168766
0.021163,-0.007247,0.032592,0.070289,0.244888,0.170254,0.245761,0.168766
0.019626,-0.002671,0.032800,0.070262,0.244984,0.170412,0.245751,0.168766
0.018056,0.001776,0.033057,0.070215,0.245071,0.170579,0.245761,0.168766
0.016571,0.005973,0.033021,0.070232,0.245190,0.170708,0.245751,0.168766
0.015145,0.009941,0.032791,0.070316,0.245339,0.170800,0.245751,0.168766
0.013782,0.013497,0.032741,0.070357,0.245461,0.170904,0.245751,0.168766
0.012562,0.016051,0.032801,0.070359,0.245538,0.170995,0.245751,0.168766
0.011485,0.017925,0.033046,0.070299,0.245562,0.171093,0.245751,0.168766
0.010450,0.019484,0.033229,0.070253,0.245587,0.171172,0.245751,0.168756
0.009711,0.020905,0.033100,0.070291,0.245651,0.171204,0.245761,0.168756
0.009155,0.022224,0.032995,0.070352,0.245721,0.171219,0.245761,0.168756
0.008655,0.022727,0.033350,0.070243,0.245684,0.171297,0.245761,0.168756
0.008365,0.022647,0.033388,0.070233,0.245679,0.171302,0.245761,0.168756
0.008063,0.022415,0.033568,0.070183,0.245646,0.171318,0.245761,0.168756
0.007741,0.021886,0.033737,0.070117,0.245597,0.171334,0.245761,0.168756
0.007458,0.021221,0.033517,0.070177,0.245608,0.171280,0.245761,0.168756
0.007119,0.020788,0.033600,0.070164,0.245587,0.171270,0.245761,0.168756
0.006746,0.020795,0.033780,0.070104,0.245557,0.171299,0.245761,0.168756
0.006371,0.020894,0.033526,0.070172,0.245593,0.171267,0.245761,0.168756
0.005821,0.021060,0.033538,0.070161,0.245595,0.171278,0.245761,0.168776
0.005582,0.020387,0.033477,0.070181,0.245585,0.171244,0.245761,0.168756
0.005513,0.020162,0.033656,0.070137,0.245555,0.171256,0.245751,0.168756
0.005359,0.020652,0.034055,0.070001,0.245500,0.171341,0.245751,0.168756
0.005467,0.020702,0.033326,0.070193,0.245602,0.171249,0.245751,0.168756
0.005726,0.020585,0.032819,0.070374,0.245688,0.171151,0.245751,0.168756
0.005795,0.020766,0.033483,0.070197,0.245603,0.171246,0.245751,0.168756
0.005830,0.021040,0.033762,0.070085,0.245555,0.171313,0.245751,0.168756
0.005776,0.021220,0.033293,0.070222,0.245629,0.171249,0.245751,0.168756
0.005562,0.021683,0.033084,0.070306,0.245685,0.171223,0.245751,0.168756
0.005210,0.022092,0.033469,0.070206,0.245648,0.171290,0.245751,0.168756
0.004914,0.022366,0.033730,0.070111,0.245608,0.171348,0.245751,0.168756
0.004647,0.022927,0.033599,0.070142,0.245640,0.171351,0.245751,0.168756
0.004478,0.023548,0.033380,0.070216,0.245696,0.171336,0.245751,0.168756
0.004438,0.024114,0.033403,0.070222,0.245717,0.171355,0.245751,0.168756
0.004420,0.024752,0.033721,0.070131,0.245691,0.171423,0.245751,0.168756
0.004464,0.025465,0.033819,0.070095,0.245695,0.171468,0.245751,0.168756
0.004521,0.025867,0.033524,0.070176,0.245752,0.171446,0.245751,0.168756
0.004472,0.025485,0.033366,0.070238,0.245770,0.171399,0.245751,0.168756
0.004081,0.025387,0.033696,0.070142,0.245719,0.171444,0.245751,0.168756
0.003379,0.025401,0.033668,0.070146,0.245720,0.171442,0.245761,0.168756
0.002301,0.025213,0.033257,0.070267,0.245775,0.171374,0.245761,0.168756
0.000708,0.025176,0.032959,0.070363,0.245821,0.171324,0.245761,0.168766
-0.001215,0.025133,0.033184,0.070284,0.245780,0.171365,0.245751,0.168766
-0.003349,0.024837,0.033238,0.070266,0.245762,0.171363,0.245751,0.168766
-0.005896,0.024271,0.033044,0.070317,0.245770,0.171317,0.245751,0.168766
-0.008598,0.023756,0.033003,0.070323,0.245756,0.171295,0.245741,0.168766
-0.011491,0.022980,0.032889,0.070349,0.245747,0.171256,0.245741,0.168766
-0.014560,0.022078,0.032884,0.070358,0.245720,0.171218,0.245741,0.168766
-0.017886,0.020902,0.032781,0.070372,0.245693,0.171169,0.245741,0.168766
-0.021399,0.019456,0.032672,0.070403,0.245663,0.171102,0.245741,0.168766
-0.025221,0.017834,0.032739,0.070379,0.245604,0.171058,0.245741,0.168766
-0.029199,0.016174,0.032920,0.070329,0.245528,0.171023,0.245751,0.168766
-0.033304,0.014397,0.032989,0.070297,0.245461,0.170978,0.245751,0.168766
-0.037538,0.012680,0.032968,0.070291,0.245410,0.170922,0.245751,0.168766
-0.041815,0.010880,0.033015,0.070276,0.245350,0.170868,0.245751,0.168766
-0.046153,0.008897,0.033107,0.070234,0.245274,0.170823,0.245741,0.168766
-0.050598,0.006953,0.033228,0.070183,0.245195,0.170783,0.245741,0.168766
-0.055186,0.005004,0.033267,0.070169,0.245136,0.170725,0.245751,0.168766
-0.059714,0.003019,0.033266,0.070153,0.245076,0.170668,0.245751,0.168766
-0.064300,0.001088,0.033350,0.070118,0.245009,0.170622,0.245751,0.168766
-0.068726,-0.000894,0.033433,0.070084,0.244944,0.170577,0.245751,0.168766
-0.073041,-0.002793,0.033451,0.070059,0.244886,0.170530,0.245751,0.168766
-0.077210,-0.004593,0.033420,0.070059,0.244842,0.170472,0.245751,0.168766
-0.081266,-0.006453,0.033381,0.070051,0.244792,0.170417,0.245741,0.168766
-0.085109,-0.008288,0.033367,0.070037,0.244743,0.170368,0.245741,0.168766
-0.088865,-0.010003,0.033340,0.070039,0.244706,0.170314,0.245741,0.168766
-0.092400,-0.011678,0.033306,0.070035,0.244667,0.170266,0.245741,0.168766
-0.095859,-0.013254,0.033302,0.070028,0.244629,0.170222,0.245741,0.168766
-0.099234,-0.014839,0.033356,0.069996,0.244578,0.170190,0.245741,0.168766
-0.102374,-0.016283,0.033388,0.069973,0.244537,0.170160,0.245741,0.168766
-0.105295,-0.017639,0.033452,0.069942,0.244493,0.170135,0.245741,0.168766
-0.108014,-0.018992,0.033448,0.069945,0.244467,0.170094,0.245741,0.168756
-0.110393,-0.020181,0.033535,0.069914,0.244428,0.170075,0.245741,0.168756
-0.112476,-0.021271,0.033599,0.069871,0.244385,0.170065,0.245741,0.168766
-0.114348,-0.022422,0.033553,0.069878,0.244366,0.170028,0.245741,0.168766
-0.115919,-0.023388,0.033492,0.069882,0.244349,0.169998,0.245741,0.168766
-0.117156,-0.024210,0.033507,0.069869,0.244327,0.169982,0.245741,0.168766
-0.118243,-0.025244,0.033484,0.069872,0.244309,0.169952,0.245741,0.168766
-0.119090,-0.026029,0.033499,0.069858,0.244287,0.169937,0.245741,0.168766
-0.119730,-0.026639,0.033533,0.069842,0.244268,0.169927,0.245741,0.168766
-0.120162,-0.027044,0.033498,0.069849,0.244263,0.169912,0.245741,0.168766
-0.120381,-0.027136,0.033382,0.069881,0.244277,0.169893,0.245741,0.168766
-0.120366,-0.027502,0.033448,0.069853,0.244258,0.169897,0.245741,0.168776
-0.120123,-0.028212,0.033426,0.069848,0.244243,0.169881,0.245741,0.168776
-0.119703,-0.029200,0.033403,0.069853,0.244229,0.169853,0.245741,0.168776
-0.119193,-0.030303,0.033496,0.069816,0.244191,0.169841,0.245741,0.168776
-0.118683,-0.031332,0.033473,0.069808,0.244169,0.169818,0.245741,0.168776
-0.118189,-0.032166,0.033302,0.069853,0.244177,0.169773,0.245741,0.168776
-0.117662,-0.033058,0.033218,0.069868,0.244170,0.169742,0.245741,0.168776
-0.116932,-0.033899,0.033311,0.069846,0.244145,0.169731,0.245741,0.168776
-0.116101,-0.034903,0.033518,0.069778,0.244095,0.169739,0.245741,0.168766
-0.115106,-0.036166,0.033446,0.069782,0.244077,0.169705,0.245741,0.168766
-0.113925,-0.037619,0.033275,0.069815,0.244071,0.169652,0.245741,0.168766
-0.112757,-0.039003,0.033320,0.069795,0.244040,0.169627,0.245741,0.168766
-0.111593,-0.040375,0.033382,0.069765,0.244004,0.169607,0.245741,0.168766
-0.110464,-0.041634,0.033278,0.069762,0.243984,0.169575,0.245741,0.168776
-0.109134,-0.042810,0.033215,0.069768,0.243970,0.169543,0.245741,0.168786
-0.107600,-0.044149,0.033263,0.069750,0.243943,0.169520,0.245741,0.168786
-0.105781,-0.045394,0.033432,0.069690,0.243895,0.169518,0.245741,0.168776
-0.103631,-0.046407,0.033489,0.069666,0.243869,0.169506,0.245741,0.168776
-0.101201,-0.047528,0.033421,0.069655,0.243850,0.169485,0.245731,0.168776
-0.098596,-0.048384,0.033322,0.069678,0.243850,0.169452,0.245731,0.168776
-0.096073,-0.048613,0.033301,0.069680,0.243847,0.169444,0.245731,0.168776
-0.093986,-0.048390,0.033264,0.069692,0.243855,0.169442,0.245731,0.168776
-0.092481,-0.047502,0.033024,0.069757,0.243898,0.169431,0.245741,0.168796
-0.091721,-0.046664,0.033034,0.069788,0.243925,0.169436,0.245741,0.168786
-0.091605,-0.045564,0.033204,0.069750,0.243919,0.169480,0.245741,0.168786
-0.091826,-0.044290,0.033574,0.069660,0.243892,0.169557,0.245741,0.168786
-0.092284,-0.042616,0.033590,0.069661,0.243916,0.169597,0.245741,0.168786
-0.092597,-0.041055,0.033538,0.069674,0.243944,0.169628,0.245731,0.168786
-0.092717,-0.039407,0.033521,0.069702,0.243984,0.169655,0.245731,0.168786
-0.092808,-0.037698,0.033552,0.069704,0.244011,0.169698,0.245731,0.168786
-0.092878,-0.036268,0.033493,0.069729,0.244045,0.169721,0.245731,0.168786
-0.093220,-0.034813,0.033306,0.069821,0.244114,0.169713,0.245731,0.168776
-0.093969,-0.033501,0.033461,0.069793,0.244122,0.169763,0.245731,0.168776
-0.094960,-0.032084,0.033577,0.069767,0.244133,0.169813,0.245731,0.168776
-0.096225,-0.030783,0.033704,0.069735,0.244139,0.169864,0.245731,0.168776
-0.097473,-0.029560,0.033860,0.069698,0.244141,0.169915,0.245731,0.168776
-0.098567,-0.028569,0.033931,0.069688,0.244154,0.169948,0.245731,0.168776
-0.099579,-0.027670,0.033965,0.069692,0.244172,0.169970,0.245731,0.168776
-0.100565,-0.026851,0.033922,0.069707,0.244194,0.169985,0.245731,0.168776
-0.101490,-0.026154,0.033777,0.069754,0.244231,0.169981,0.245731,0.168776
-0.102501,-0.025432,0.033711,0.069779,0.244258,0.169989,0.245731,0.168776
-0.103769,-0.024866,0.033771,0.069766,0.244261,0.170011,0.245731,0.168776
-0.105101,-0.024517,0.033911,0.069734,0.244251,0.170036,0.245731,0.168776
-0.106543,-0.023855,0.033976,0.069716,0.244255,0.170063,0.245731,0.168776
-0.108095,-0.023134,0.033966,0.069731,0.244276,0.170076,0.245741,0.168776
-0.109596,-0.021915,0.033937,0.069737,0.244303,0.170105,0.245731,0.168776
-0.111018,-0.020102,0.033908,0.069759,0.244350,0.170144,0.245731,0.168776
-0.112433,-0.017583,0.034024,0.069758,0.244400,0.170216,0.245751,0.168786
-0.113885,-0.014643,0.034076,0.069763,0.244464,0.170300,0.245761,0.168796
-0.115540,-0.011157,0.034122,0.069780,0.244547,0.170394,0.245761,0.168796
-0.117314,-0.007323,0.034319,0.069738,0.244612,0.170534,0.245751,0.168796
-0.119199,-0.003230,0.034428,0.069723,0.244702,0.170668,0.245751,0.168796
-0.121052,0.000974,0.034522,0.069723,0.244807,0.170802,0.245751,0.168796
-0.122827,0.005409,0.034599,0.069723,0.244921,0.170947,0.245751,0.168796
-0.124502,0.009644,0.034574,0.069740,0.245044,0.171081,0.245741,0.168796
-0.126026,0.013649,0.034633,0.069754,0.245164,0.171212,0.245751,0.168796
-0.127453,0.017558,0.034815,0.069706,0.245255,0.171374,0.245741,0.168796
-0.128794,0.021171,0.034835,0.069720,0.245369,0.171496,0.245741,0.168796
-0.130138,0.024404,0.034804,0.069748,0.245483,0.171600,0.245741,0.168796
-0.131427,0.027398,0.034924,0.069734,0.245572,0.171720,0.245741,0.168796
-0.132760,0.030025,0.035081,0.069694,0.245637,0.171840,0.245741,0.168796
-0.134112,0.032217,0.035069,0.069700,0.245712,0.171921,0.245741,0.168796
-0.135429,0.034069,0.035027,0.069720,0.245788,0.171986,0.245741,0.168796
-0.136441,0.035216,0.034851,0.069773,0.245853,0.172004,0.245741,0.168796
-0.137176,0.035781,0.034909,0.069759,0.245869,0.172035,0.245731,0.168796
-0.137715,0.036329,0.035142,0.069695,0.245858,0.172091,0.245741,0.168796
-0.137886,0.036533,0.035032,0.069711,0.245873,0.172089,0.245741,0.168796
-0.137652,0.036443,0.034745,0.069803,0.245918,0.172041,0.245741,0.168796
-0.137414,0.036234,0.034668,0.069837,0.245928,0.172015,0.245741,0.168796
-0.137115,0.035705,0.034915,0.069758,0.245872,0.172038,0.245741,0.168796
-0.136801,0.034874,0.034671,0.069826,0.245879,0.171971,0.245741,0.168796
-0.136506,0.034158,0.034699,0.069823,0.245851,0.171943,0.245741,0.168796
-0.136217,0.033416,0.034665,0.069824,0.245829,0.171916,0.245741,0.168796
-0.135816,0.032671,0.034565,0.069851,0.245817,0.171872,0.245741,0.168796
-0.135303,0.032014,0.034689,0.069814,0.245778,0.171868,0.245741,0.168796
-0.134720,0.030898,0.034586,0.069829,0.245749,0.171819,0.245741,0.168796
-0.133970,0.029662,0.034565,0.069843,0.245715,0.171764,0.245741,0.168796
-0.133254,0.028877,0.034655,0.069815,0.245674,0.171747,0.245741,0.168796
-0.132478,0.027923,0.034458,0.069854,0.245665,0.171693,0.245741,0.168796
-0.131667,0.027013,0.034254,0.069918,0.245667,0.171626,0.245741,0.168796
-0.130956,0.026204,0.034316,0.069900,0.245632,0.171604,0.245741,0.168796
-0.130197,0.025342,0.034403,0.069870,0.245591,0.171588,0.245741,0.168796
-0.129433,0.024446,0.034357,0.069875,0.245565,0.171553,0.245741,0.168796
-0.128742,0.024005,0.034400,0.069871,0.245546,0.171535,0.245741,0.168796
-0.128218,0.023666,0.034428,0.069847,0.245523,0.171535,0.245741,0.168796
-0.127546,0.022275,0.034201,0.069911,0.245519,0.171450,0.245741,0.168786
-0.126512,0.020878,0.034066,0.069961,0.245499,0.171371,0.245741,0.168786
-0.125397,0.020204,0.034812,0.069757,0.245375,0.171448,0.245751,0.168786
-0.124015,0.019839,0.034824,0.069709,0.245340,0.171460,0.245751,0.168786
-0.122448,0.019281,0.033892,0.069973,0.245457,0.171307,0.245751,0.168796
-0.121115,0.018827,0.033801,0.070031,0.245473,0.171263,0.245751,0.168806
-0.120135,0.018106,0.034389,0.069850,0.245361,0.171331,0.245751,0.168806
-0.119277,0.017274,0.034581,0.069772,0.245296,0.171340,0.245751,0.168806
-0.118638,0.016836,0.034498,0.069790,0.245291,0.171314,0.245751,0.168806
-0.117961,0.016534,0.034179,0.069884,0.245330,0.171256,0.245751,0.168806
-0.117161,0.016362,0.034157,0.069903,0.245334,0.171239,0.245751,0.168806
-0.116548,0.016076,0.034266,0.069868,0.245309,0.171248,0.245751,0.168806
-0.116102,0.015574,0.034180,0.069878,0.245300,0.171225,0.245751,0.168806
-0.115806,0.015270,0.033924,0.069954,0.245328,0.171175,0.245751,0.168806
-0.115710,0.015343,0.034031,0.069934,0.245320,0.171187,0.245751,0.168806
-0.115693,0.015700,0.034230,0.069871,0.245297,0.171231,0.245751,0.168806
-0.115533,0.016081,0.034060,0.069914,0.245330,0.171222,0.245751,0.168806
-0.115354,0.016719,0.034028,0.069939,0.245360,0.171231,0.245751,0.168806
-0.115172,0.017323,0.034074,0.069925,0.245372,0.171260,0.245751,0.168806
-0.115051,0.017944,0.034101,0.069922,0.245387,0.171283,0.245751,0.168806
-0.115040,0.018601,0.034045,0.069938,0.245415,0.171298,0.245751,0.168806
-0.115052,0.018985,0.033968,0.069965,0.245441,0.171299,0.245751,0.168806
-0.115171,0.019442,0.033988,0.069963,0.245453,0.171315,0.245751,0.168806
-0.115386,0.020078,0.034130,0.069926,0.245453,0.171357,0.245751,0.168806
-0.115672,0.020800,0.034065,0.069940,0.245482,0.171375,0.245751,0.168806
-0.115947,0.021774,0.033970,0.069977,0.245529,0.171391,0.245751,0.168806
-0.116257,0.022739,0.033987,0.069981,0.245562,0.171425,0.245751,0.168806
-0.116328,0.023511,0.034089,0.069946,0.245567,0.171470,0.245751,0.168806
-0.116381,0.024695,0.034206,0.069923,0.245591,0.171524,0.245751,0.168806
-0.116453,0.026154,0.034211,0.069921,0.245636,0.171578,0.245751,0.168806
-0.116604,0.027537,0.033840,0.070028,0.245733,0.171574,0.245751,0.168806
-0.116827,0.029086,0.033807,0.070063,0.245800,0.171614,0.245751,0.168806
-0.117239,0.030680,0.034075,0.069989,0.245814,0.171712,0.245751,0.168806
-0.117702,0.032375,0.034027,0.069999,0.245874,0.171770,0.245751,0.168806
-0.118294,0.034392,0.033902,0.070047,0.245965,0.171822,0.245751,0.168806
-0.118880,0.035952,0.033801,0.070082,0.246039,0.171868,0.245751,0.168806
-0.119569,0.037102,0.033813,0.070091,0.246083,0.171909,0.245751,0.168806
-0.120516,0.038187,0.033951,0.070040,0.246094,0.171977,0.245741,0.168806
-0.121907,0.038922,0.033899,0.070055,0.246127,0.171999,0.245741,0.168806
-0.123541,0.039494,0.033574,0.070142,0.246192,0.171979,0.245741,0.168817
-0.125511,0.040394,0.033588,0.070147,0.246224,0.172013,0.245741,0.168827
-0.127790,0.041402,0.033773,0.070101,0.246234,0.172077,0.245751,0.168827
-0.130201,0.042209,0.033488,0.070174,0.246302,0.172073,0.245751,0.168827
-0.132648,0.041952,0.033263,0.070254,0.246341,0.172027,0.245751,0.168827
-0.134574,0.040630,0.033450,0.070209,0.246274,0.171998,0.245741,0.168806
-0.135904,0.039143,0.034093,0.069998,0.246114,0.172042,0.245741,0.168827
-0.136415,0.037751,0.034567,0.069848,0.245989,0.172060,0.245741,0.168806
-0.136032,0.036203,0.033955,0.069999,0.246013,0.171924,0.245741,0.168806
-0.135061,0.034338,0.033396,0.070178,0.246042,0.171763,0.245741,0.168817
-0.133817,0.032493,0.033948,0.070042,0.245910,0.171762,0.245751,0.168817
-0.132710,0.030538,0.034373,0.069894,0.245769,0.171763,0.245761,0.168817
-0.131793,0.028436,0.034355,0.069900,0.245701,0.171680,0.245771,0.168817
-0.131140,0.026865,0.034191,0.069948,0.245675,0.171596,0.245771,0.168817
-0.130691,0.025557,0.034396,0.069893,0.245606,0.171576,0.245771,0.168817
-0.129942,0.023755,0.034757,0.069764,0.245487,0.171576,0.245761,0.168817
-0.128875,0.022129,0.034900,0.069708,0.245408,0.171545,0.245761,0.168817
-0.127505,0.020957,0.034945,0.069687,0.245361,0.171512,0.245761,0.168817
-0.125795,0.019792,0.034667,0.069749,0.245356,0.171437,0.245761,0.168817
-0.123865,0.018522,0.034473,0.069811,0.245350,0.171361,0.245761,0.168817
-0.122092,0.017844,0.034695,0.069755,0.245301,0.171365,0.245761,0.168817
-0.120549,0.016974,0.034802,0.069698,0.245247,0.171363,0.245761,0.168817
-0.119131,0.016169,0.034567,0.069763,0.245256,0.171301,0.245761,0.168817
-0.117939,0.015660,0.034579,0.069771,0.245244,0.171277,0.245761,0.168817
-0.116777,0.015060,0.034724,0.069713,0.245197,0.171286,0.245761,0.168817
-0.115366,0.014596,0.034672,0.069730,0.245193,0.171261,0.245761,0.168817
-0.113860,0.014303,0.034560,0.069764,0.245201,0.171234,0.245761,0.168817
-0.112112,0.014091,0.034425,0.069797,0.245213,0.171211,0.245761,0.168817
-0.110263,0.013673,0.034279,0.069849,0.245226,0.171169,0.245761,0.168817
-0.108447,0.013388,0.034417,0.069805,0.245195,0.171180,0.245761,0.168817
-0.106809,0.013358,0.034447,0.069793,0.245188,0.171185,0.245761,0.168817
-0.105407,0.013093,0.034301,0.069829,0.245200,0.171159,0.245761,0.168817
-0.103968,0.012920,0.034194,0.069870,0.245216,0.171132,0.245761,0.168817
-0.102705,0.012790,0.034469,0.069796,0.245174,0.171164,0.245761,0.168817
-0.101253,0.012637,0.034618,0.069741,0.245142,0.171187,0.245761,0.168817
-0.099698,0.012438,0.034418,0.069786,0.245158,0.171156,0.245761,0.168817
-0.098095,0.012496,0.034271,0.069843,0.245188,0.171129,0.245761,0.168817
-0.096514,0.012239,0.034248,0.069849,0.245185,0.171119,0.245761,0.168817
-0.094872,0.012000,0.034318,0.069827,0.245169,0.171123,0.245761,0.168817
-0.093277,0.012044,0.034379,0.069801,0.245155,0.171136,0.245761,0.168817
-0.091829,0.011963,0.034255,0.069834,0.245169,0.171116,0.245761,0.168817
-0.090319,0.011904,0.034057,0.069902,0.245202,0.171080,0.245761,0.168817
-0.088932,0.011719,0.034111,0.069885,0.245188,0.171082,0.245761,0.168817
-0.087479,0.011698,0.034145,0.069874,0.245182,0.171086,0.245761,0.168817
-0.085974,0.011710,0.033973,0.069922,0.245206,0.171062,0.245761,0.168817
-0.084469,0.011719,0.033764,0.069979,0.245237,0.171035,0.245761,0.168817
-0.082874,0.011834,0.033710,0.070008,0.245253,0.171023,0.245761,0.168817
-0.081401,0.011834,0.033796,0.069982,0.245240,0.171035,0.245761,0.168817
-0.079988,0.011869,0.033740,0.069996,0.245248,0.171030,0.245761,0.168817
-0.078637,0.011819,0.033578,0.070045,0.245272,0.171004,0.245761,0.168817
-0.077440,0.011722,0.033514,0.070068,0.245281,0.170989,0.245761,0.168817
-0.076238,0.011548,0.033603,0.070043,0.245264,0.170995,0.245761,0.168817
-0.075074,0.011646,0.033554,0.070053,0.245270,0.170993,0.245761,0.168817
-0.073821,0.011620,0.033457,0.070076,0.245282,0.170981,0.245761,0.168817
-0.072469,0.011799,0.033294,0.070125,0.245312,0.170963,0.245761,0.168817
-0.071136,0.011749,0.033438,0.070083,0.245288,0.170981,0.245761,0.168817
-0.069722,0.011680,0.033515,0.070065,0.245278,0.170988,0.245761,0.168817
-0.068365,0.011655,0.033437,0.070081,0.245285,0.170979,0.245761,0.168817
-0.067165,0.011759,0.033322,0.070130,0.245313,0.170958,0.245761,0.168817
-0.065970,0.011850,0.033182,0.070165,0.245333,0.170944,0.245761,0.168817
-0.064890,0.011906,0.033127,0.070190,0.245348,0.170933,0.245761,0.168817
-0.063841,0.011869,0.033172,0.070168,0.245336,0.170944,0.245761,0.168817
-0.062760,0.012091,0.033143,0.070171,0.245342,0.170948,0.245761,0.168817
-0.061657,0.012281,0.033040,0.070205,0.245364,0.170936,0.245761,0.168817
-0.060538,0.012363,0.033006,0.070219,0.245374,0.170933,0.245761,0.168817
-0.059355,0.012408,0.032952,0.070234,0.245383,0.170927,0.245761,0.168817
-0.058302,0.012358,0.032869,0.070265,0.245397,0.170909,0.245761,0.168817
-0.057351,0.012410,0.032810,0.070275,0.245405,0.170908,0.245761,0.168817
-0.056469,0.012592,0.032621,0.070322,0.245433,0.170890,0.245761,0.168817
-0.055646,0.012699,0.032446,0.070381,0.245465,0.170862,0.245761,0.168817
-0.054927,0.012754,0.032430,0.070393,0.245472,0.170857,0.245761,0.168817
-0.054259,0.012772,0.032420,0.070396,0.245475,0.170857,0.245761,0.168817
-0.053796,0.012979,0.032229,0.070453,0.245509,0.170835,0.245761,0.168817
-0.053489,0.013105,0.032061,0.070497,0.245535,0.170817,0.245761,0.168817
-0.053171,0.013295,0.031967,0.070530,0.245557,0.170807,0.245761,0.168817
-0.053024,0.013400,0.031980,0.070529,0.245559,0.170811,0.245761,0.168817
-0.053106,0.013447,0.031847,0.070576,0.245585,0.170788,0.245761,0.168817
-0.053256,0.013603,0.031707,0.070608,0.245606,0.170779,0.245761,0.168817
-0.053397,0.013819,0.031613,0.070641,0.245627,0.170768,0.245761,0.168817
-0.053606,0.013825,0.031538,0.070663,0.245639,0.170757,0.245761,0.168817
-0.053947,0.014056,0.031434,0.070699,0.245664,0.170747,0.245761,0.168817
-0.054231,0.014322,0.031409,0.070703,0.245673,0.170754,0.245761,0.168817
-0.054471,0.014472,0.031212,0.070758,0.245705,0.170730,0.245761,0.168817
-0.054780,0.014625,0.031163,0.070788,0.245724,0.170721,0.245761,0.168817
-0.055008,0.014714,0.031102,0.070800,0.245734,0.170719,0.245761,0.168817
-0.055072,0.014903,0.031072,0.070808,0.245741,0.170719,0.245761,0.168817
-0.055044,0.014935,0.030987,0.070842,0.245760,0.170704,0.245761,0.168817
-0.054909,0.014936,0.030738,0.070903,0.245794,0.170676,0.245761,0.168817
-0.054590,0.015010,0.030634,0.070936,0.245810,0.170659,0.245761,0.168817
-0.054317,0.014867,0.030666,0.070933,0.245805,0.170656,0.245761,0.168817
-0.054003,0.014663,0.030430,0.070995,0.245831,0.170619,0.245761,0.168817
-0.053672,0.014401,0.030180,0.071076,0.245864,0.170568,0.245761,0.168817
-0.053258,0.013738,0.030160,0.071079,0.245848,0.170544,0.245761,0.168817
-0.052848,0.012727,0.030080,0.071101,0.245832,0.170500,0.245761,0.168817
-0.052373,0.011747,0.029921,0.071132,0.245821,0.170452,0.245761,0.168817
-0.051805,0.010526,0.029679,0.071188,0.245814,0.170382,0.245751,0.168817
-0.051237,0.008667,0.029428,0.071252,0.245796,0.170287,0.245751,0.168817
-0.050608,0.006536,0.029250,0.071287,0.245756,0.170196,0.245751,0.168827
-0.050039,0.004198,0.029020,0.071341,0.245720,0.170093,0.245751,0.168827
-0.049409,0.001700,0.028720,0.071406,0.245688,0.169978,0.245751,0.168837
-0.048936,-0.001046,0.028353,0.071492,0.245663,0.169847,0.245741,0.168837
-0.048534,-0.003890,0.028183,0.071544,0.245619,0.169733,0.245751,0.168837
-0.048218,-0.006852,0.027956,0.071584,0.245570,0.169619,0.245751,0.168827
-0.047956,-0.009770,0.027650,0.071668,0.245542,0.169488,0.245751,0.168827
-0.047767,-0.012710,0.027294,0.071758,0.245520,0.169353,0.245761,0.168827
-0.047706,-0.015463,0.027071,0.071810,0.245486,0.169243,0.245761,0.168827
-0.047726,-0.018276,0.026888,0.071844,0.245445,0.169145,0.245761,0.168827
-0.047960,-0.020865,0.026691,0.071898,0.245419,0.169044,0.245771,0.168827
-0.048166,-0.023143,0.026471,0.071940,0.245395,0.168958,0.245771,0.168827
-0.048544,-0.025294,0.026286,0.071973,0.245370,0.168882,0.245761,0.168827
-0.049064,-0.027066,0.026061,0.072013,0.245356,0.168812,0.245761,0.168827
-0.049729,-0.028807,0.025997,0.072023,0.245329,0.168760,0.245761,0.168827
-0.050453,-0.030268,0.025650,0.072113,0.245348,0.168675,0.245761,0.168827
-0.051456,-0.031172,0.025554,0.072133,0.245341,0.168640,0.245751,0.168827
-0.052540,-0.031876,0.025407,0.072163,0.245345,0.168606,0.245751,0.168827
